ItemNum,Phase,Painting,Artist,Schedule,ConDir,ConName,ConCat,Block,Notes
31,RecTest,Images/Walter/Walter3.jpg,Walter,Interleaved,Images/Context/nat/Zion_Subway.jpg,Zion Subway,nat,NA,NA
14,RecTest,Images/Grossman/Grossman2.jpg,Grossman,Blocked,Images/Context/mm/Taj_Mahal.jpg,Taj Mahal,mm,NA,NA
35,RecTest,Images/Walter/Walter2.jpg,Walter,Interleaved,Images/Context/mm/Eiffel_Tower.jpg,Eiffel Tower,mm,NA,NA
3,RecTest,Images/Lindenberg/Lindenberg3.jpg,Lindenberg,Blocked,Images/Context/nat/Yellowstone.jpg,Yellowstone,nat,NA,NA
1,RecTest,Images/Lindenberg/Lindenberg4.jpg,Lindenberg,Blocked,Images/Context/nat/Zhangye_Danxia_Park.jpg,Zhangye Danxia Park,nat,NA,NA
19,RecTest,Images/Schlorff/Schlorff6.jpg,Schlorff,Interleaved,Images/Context/nat/Amazon_River.jpg,Amazon River,nat,NA,NA
8,RecTest,Images/McKinley/McKinley3.jpg,McKinley,Blocked,Images/Context/nat/Devil's_Tower.jpg,Devil's Tower,nat,NA,NA
2,RecTest,Images/Lindenberg/Lindenberg1.jpg,Lindenberg,Blocked,Images/Context/nat/Arashiyama_Bamboo_Forest.jpg,Arashiyama Bamboo Forest,nat,NA,NA
21,RecTest,Images/Schlorff/Schlorff4.jpg,Schlorff,Interleaved,Images/Context/mm/Boston_Common.jpg,Boston Common,mm,NA,NA
15,RecTest,Images/Grossman/Grossman6.jpg,Grossman,Blocked,Images/Context/nat/Kilauea_Volcano.jpg,Kilauea Volcano,nat,NA,NA
25,RecTest,Images/Schwartz/Schwartz1.jpg,Schwartz,Interleaved,Images/Context/mm/Gateway_Arch.jpg,Gateway Arch,mm,NA,NA
6,instruct,NA,NA,NA,NA,NA,NA,NA,D1GR
35,GenRecTest,Images/Walter/Walter2.jpg,Walter,Interleaved,Images/Context/mm/Eiffel_Tower.jpg,Eiffel Tower,mm,NA,NA
8,GenRecTest,Images/McKinley/McKinley3.jpg,McKinley,Blocked,Images/Context/nat/Devil's_Tower.jpg,Devil's Tower,nat,NA,NA
15,GenRecTest,Images/Grossman/Grossman6.jpg,Grossman,Blocked,Images/Context/nat/Kilauea_Volcano.jpg,Kilauea Volcano,nat,NA,NA
29,GenRecTest,Images/Schwartz/Schwartz2.jpg,Schwartz,Interleaved,Images/Context/mm/Forbidden_City.jpg,Forbidden City,mm,NA,NA
7,GenRecTest,Images/McKinley/McKinley4.jpg,McKinley,Blocked,Images/Context/mm/Washington_Monument.jpg,Washington Monument,mm,NA,NA
14,GenRecTest,Images/Grossman/Grossman2.jpg,Grossman,Blocked,Images/Context/mm/Taj_Mahal.jpg,Taj Mahal,mm,NA,NA
25,GenRecTest,Images/Schwartz/Schwartz1.jpg,Schwartz,Interleaved,Images/Context/mm/Gateway_Arch.jpg,Gateway Arch,mm,NA,NA
9,GenRecTest,Images/McKinley/McKinley2.jpg,McKinley,Blocked,Images/Context/mm/Atomium.jpg,Atomium,mm,NA,NA
19,GenRecTest,Images/Schlorff/Schlorff6.jpg,Schlorff,Interleaved,Images/Context/nat/Amazon_River.jpg,Amazon River,nat,NA,NA
13,GenRecTest,Images/Grossman/Grossman4.jpg,Grossman,Blocked,Images/Context/mm/Louvre.jpg,Louvre,mm,NA,NA
21,GenRecTest,Images/Schlorff/Schlorff4.jpg,Schlorff,Interleaved,Images/Context/mm/Boston_Common.jpg,Boston Common,mm,NA,NA
2,GenRecTest,Images/Lindenberg/Lindenberg1.jpg,Lindenberg,Blocked,Images/Context/nat/Arashiyama_Bamboo_Forest.jpg,Arashiyama Bamboo Forest,nat,NA,NA
31,GenRecTest,Images/Walter/Walter3.jpg,Walter,Interleaved,Images/Context/nat/Zion_Subway.jpg,Zion Subway,nat,NA,NA
1,GenRecTest,Images/Lindenberg/Lindenberg4.jpg,Lindenberg,Blocked,Images/Context/nat/Zhangye_Danxia_Park.jpg,Zhangye Danxia Park,nat,NA,NA
23,GenRecTest,Images/Schlorff/Schlorff2.jpg,Schlorff,Interleaved,Images/Context/nat/Bryce_Canyon.jpg,Bryce Canyon,nat,NA,NA
33,GenRecTest,Images/Walter/Walter1.jpg,Walter,Interleaved,Images/Context/mm/Sydney_Opera_House.jpg,Sydney Opera House,mm,NA,NA
3,GenRecTest,Images/Lindenberg/Lindenberg3.jpg,Lindenberg,Blocked,Images/Context/nat/Yellowstone.jpg,Yellowstone,nat,NA,NA
27,GenRecTest,Images/Schwartz/Schwartz5.jpg,Schwartz,Interleaved,Images/Context/nat/Angel's_Landing.jpg,Angel's Landing,nat,NA,NA
Session2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,instruct,NA,NA,NA,NA,NA,NA,NA,D2G
7,GenTest,Images/Grossman/Grossman17.jpg,Grossman,Blocked,NA,NA,NA,1,NA
43,GenTest,Images/Schlorff/Schlorff10.jpg,Schlorff,Interleaved,NA,NA,NA,1,NA
67,GenTest,Images/Walter/Walter10.jpg,Walter,Interleaved,NA,NA,NA,1,NA
55,GenTest,Images/Schwartz/Schwartz11.jpg,Schwartz,Interleaved,NA,NA,NA,1,NA
19,GenTest,Images/Lindenberg/Lindenberg9.jpg,Lindenberg,Blocked,NA,NA,NA,1,NA
31,GenTest,Images/McKinley/McKinley16.jpg,McKinley,Blocked,NA,NA,NA,1,NA
32,GenTest,Images/McKinley/McKinley18.jpg,McKinley,Blocked,NA,NA,NA,2,NA
68,GenTest,Images/Walter/Walter12.jpg,Walter,Interleaved,NA,NA,NA,2,NA
8,GenTest,Images/Grossman/Grossman13.jpg,Grossman,Blocked,NA,NA,NA,2,NA
56,GenTest,Images/Schwartz/Schwartz14.jpg,Schwartz,Interleaved,NA,NA,NA,2,NA
44,GenTest,Images/Schlorff/Schlorff14.jpg,Schlorff,Interleaved,NA,NA,NA,2,NA
20,GenTest,Images/Lindenberg/Lindenberg13.jpg,Lindenberg,Blocked,NA,NA,NA,2,NA
21,GenTest,Images/Lindenberg/Lindenberg8.jpg,Lindenberg,Blocked,NA,NA,NA,3,NA
45,GenTest,Images/Schlorff/Schlorff7.jpg,Schlorff,Interleaved,NA,NA,NA,3,NA
57,GenTest,Images/Schwartz/Schwartz9.jpg,Schwartz,Interleaved,NA,NA,NA,3,NA
9,GenTest,Images/Grossman/Grossman10.jpg,Grossman,Blocked,NA,NA,NA,3,NA
69,GenTest,Images/Walter/Walter7.jpg,Walter,Interleaved,NA,NA,NA,3,NA
33,GenTest,Images/McKinley/McKinley11.jpg,McKinley,Blocked,NA,NA,NA,3,NA
46,GenTest,Images/Schlorff/Schlorff9.jpg,Schlorff,Interleaved,NA,NA,NA,4,NA
58,GenTest,Images/Schwartz/Schwartz8.jpg,Schwartz,Interleaved,NA,NA,NA,4,NA
10,GenTest,Images/Grossman/Grossman9.jpg,Grossman,Blocked,NA,NA,NA,4,NA
34,GenTest,Images/McKinley/McKinley13.jpg,McKinley,Blocked,NA,NA,NA,4,NA
70,GenTest,Images/Walter/Walter17.jpg,Walter,Interleaved,NA,NA,NA,4,NA
22,GenTest,Images/Lindenberg/Lindenberg15.jpg,Lindenberg,Blocked,NA,NA,NA,4,NA
59,GenTest,Images/Schwartz/Schwartz7.jpg,Schwartz,Interleaved,NA,NA,NA,5,NA
71,GenTest,Images/Walter/Walter16.jpg,Walter,Interleaved,NA,NA,NA,5,NA
47,GenTest,Images/Schlorff/Schlorff12.jpg,Schlorff,Interleaved,NA,NA,NA,5,NA
23,GenTest,Images/Lindenberg/Lindenberg17.jpg,Lindenberg,Blocked,NA,NA,NA,5,NA
35,GenTest,Images/McKinley/McKinley10.jpg,McKinley,Blocked,NA,NA,NA,5,NA
11,GenTest,Images/Grossman/Grossman15.jpg,Grossman,Blocked,NA,NA,NA,5,NA
72,GenTest,Images/Walter/Walter18.jpg,Walter,Interleaved,NA,NA,NA,6,NA
60,GenTest,Images/Schwartz/Schwartz12.jpg,Schwartz,Interleaved,NA,NA,NA,6,NA
48,GenTest,Images/Schlorff/Schlorff15.jpg,Schlorff,Interleaved,NA,NA,NA,6,NA
24,GenTest,Images/Lindenberg/Lindenberg18.jpg,Lindenberg,Blocked,NA,NA,NA,6,NA
36,GenTest,Images/McKinley/McKinley12.jpg,McKinley,Blocked,NA,NA,NA,6,NA
12,GenTest,Images/Grossman/Grossman7.jpg,Grossman,Blocked,NA,NA,NA,6,NA
9,instruct,NA,NA,NA,NA,NA,NA,NA,D2R
12,RecTest,Images/McKinley/McKinley6.jpg,McKinley,Blocked,Images/Context/nat/Himalayas.jpg,Himalayas,nat,NA,NA
18,RecTest,Images/Grossman/Grossman5.jpg,Grossman,Blocked,Images/Context/mm/Pentagon.jpg,Pentagon,mm,NA,NA
6,RecTest,Images/Lindenberg/Lindenberg5.jpg,Lindenberg,Blocked,Images/Context/mm/Space_Needle.jpg,Space Needle,mm,NA,NA
36,RecTest,Images/Walter/Walter5.jpg,Walter,Interleaved,Images/Context/nat/Paria_Canyon.jpg,Paria Canyon,nat,NA,NA
24,RecTest,Images/Schlorff/Schlorff5.jpg,Schlorff,Interleaved,Images/Context/mm/Tower_of_Pisa.jpg,Tower of Pisa,mm,NA,NA
26,RecTest,Images/Schwartz/Schwartz3.jpg,Schwartz,Interleaved,Images/Context/nat/Niagra_Falls.jpg,Niagra Falls,nat,NA,NA
11,RecTest,Images/McKinley/McKinley1.jpg,McKinley,Blocked,Images/Context/nat/Grand_Canyon.jpg,Grand Canyon,nat,NA,NA
32,RecTest,Images/Walter/Walter4.jpg,Walter,Interleaved,Images/Context/nat/Mount_Fuji.jpg,Mount Fuji,nat,NA,NA
4,RecTest,Images/Lindenberg/Lindenberg6.jpg,Lindenberg,Blocked,Images/Context/mm/Dome_of_the_Rock.jpg,Dome of the Rock,mm,NA,NA
30,RecTest,Images/Schwartz/Schwartz4.jpg,Schwartz,Interleaved,Images/Context/nat/Lake_Tahoe.jpg,Lake Tahoe,nat,NA,NA
5,RecTest,Images/Lindenberg/Lindenberg2.jpg,Lindenberg,Blocked,Images/Context/mm/Carnegie_Hall.jpg,Carnegie Hall,mm,NA,NA
28,RecTest,Images/Schwartz/Schwartz6.jpg,Schwartz,Interleaved,Images/Context/mm/Golden_Gate_Bridge.jpg,Golden Gate Bridge,mm,NA,NA
22,RecTest,Images/Schlorff/Schlorff1.jpg,Schlorff,Interleaved,Images/Context/nat/Carlsbad_Caverns.jpg,Carlsbad Caverns,nat,NA,NA
17,RecTest,Images/Grossman/Grossman3.jpg,Grossman,Blocked,Images/Context/nat/Red_Beach.jpg,Red Beach,nat,NA,NA
20,RecTest,Images/Schlorff/Schlorff3.jpg,Schlorff,Interleaved,Images/Context/mm/Rock_and_Roll_Hall_of_Fame.jpg,Rock and Roll Hall of Fame,mm,NA,NA
16,RecTest,Images/Grossman/Grossman1.jpg,Grossman,Blocked,Images/Context/nat/Death_Valley.jpg,Death Valley,nat,NA,NA
34,RecTest,Images/Walter/Walter6.jpg,Walter,Interleaved,Images/Context/mm/Epcot_Center.jpg,Epcot Center,mm,NA,NA
10,RecTest,Images/McKinley/McKinley5.jpg,McKinley,Blocked,Images/Context/mm/Bellagio_Fountains.jpg,Bellagio Fountains,mm,NA,NA
10,instruct,NA,NA,NA,NA,NA,NA,NA,D2GR
10,GenRecTest,Images/McKinley/McKinley5.jpg,McKinley,Blocked,Images/Context/mm/Bellagio_Fountains.jpg,Bellagio Fountains,mm,NA,NA
12,GenRecTest,Images/McKinley/McKinley6.jpg,McKinley,Blocked,Images/Context/nat/Himalayas.jpg,Himalayas,nat,NA,NA
4,GenRecTest,Images/Lindenberg/Lindenberg6.jpg,Lindenberg,Blocked,Images/Context/mm/Dome_of_the_Rock.jpg,Dome of the Rock,mm,NA,NA
32,GenRecTest,Images/Walter/Walter4.jpg,Walter,Interleaved,Images/Context/nat/Mount_Fuji.jpg,Mount Fuji,nat,NA,NA
34,GenRecTest,Images/Walter/Walter6.jpg,Walter,Interleaved,Images/Context/mm/Epcot_Center.jpg,Epcot Center,mm,NA,NA
6,GenRecTest,Images/Lindenberg/Lindenberg5.jpg,Lindenberg,Blocked,Images/Context/mm/Space_Needle.jpg,Space Needle,mm,NA,NA
11,GenRecTest,Images/McKinley/McKinley1.jpg,McKinley,Blocked,Images/Context/nat/Grand_Canyon.jpg,Grand Canyon,nat,NA,NA
36,GenRecTest,Images/Walter/Walter5.jpg,Walter,Interleaved,Images/Context/nat/Paria_Canyon.jpg,Paria Canyon,nat,NA,NA
18,GenRecTest,Images/Grossman/Grossman5.jpg,Grossman,Blocked,Images/Context/mm/Pentagon.jpg,Pentagon,mm,NA,NA
26,GenRecTest,Images/Schwartz/Schwartz3.jpg,Schwartz,Interleaved,Images/Context/nat/Niagra_Falls.jpg,Niagra Falls,nat,NA,NA
17,GenRecTest,Images/Grossman/Grossman3.jpg,Grossman,Blocked,Images/Context/nat/Red_Beach.jpg,Red Beach,nat,NA,NA
24,GenRecTest,Images/Schlorff/Schlorff5.jpg,Schlorff,Interleaved,Images/Context/mm/Tower_of_Pisa.jpg,Tower of Pisa,mm,NA,NA
5,GenRecTest,Images/Lindenberg/Lindenberg2.jpg,Lindenberg,Blocked,Images/Context/mm/Carnegie_Hall.jpg,Carnegie Hall,mm,NA,NA
20,GenRecTest,Images/Schlorff/Schlorff3.jpg,Schlorff,Interleaved,Images/Context/mm/Rock_and_Roll_Hall_of_Fame.jpg,Rock and Roll Hall of Fame,mm,NA,NA
28,GenRecTest,Images/Schwartz/Schwartz6.jpg,Schwartz,Interleaved,Images/Context/mm/Golden_Gate_Bridge.jpg,Golden Gate Bridge,mm,NA,NA
30,GenRecTest,Images/Schwartz/Schwartz4.jpg,Schwartz,Interleaved,Images/Context/nat/Lake_Tahoe.jpg,Lake Tahoe,nat,NA,NA
16,GenRecTest,Images/Grossman/Grossman1.jpg,Grossman,Blocked,Images/Context/nat/Death_Valley.jpg,Death Valley,nat,NA,NA
22,GenRecTest,Images/Schlorff/Schlorff1.jpg,Schlorff,Interleaved,Images/Context/nat/Carlsbad_Caverns.jpg,Carlsbad Caverns,nat,NA,NA
